-5.250248394209122704e-03,1.019933819927090757e-02,-2.519997566397519373e-02,-8.186538449972503850e-02,6.951785066316856776e-03,2.610204301475460564e-02,-6.344855026760917727e-02,-6.499741371296047232e-02,-8.179612263591867771e-02,8.483498257426361211e-02
-9.736187685196540098e-02,-6.981611874094706405e-02,-9.826244695003322205e-02,5.314146185189549954e-03,6.295373169359297361e-02,6.763941604768761162e-02,4.215511318041331723e-02,4.217500647754349186e-02,1.742372599470323746e-02,5.916128131419937097e-02
1.155774363102962665e-02,9.101158231634443041e-02,9.768661505575046422e-02,1.662184476018890855e-02,9.700002042469282881e-02,-2.243928479846961366e-02,-8.971804010221795522e-02,7.932690744957737738e-02,7.178286549637388769e-02,8.490599340724216959e-02
6.630159122310483322e-02,3.340875079556501759e-02,2.503939990000450533e-02,8.370862321852626242e-02,-3.263724077366553233e-04,-8.700082836099812256e-02,4.235346600954850715e-02,6.553780306590481497e-02,-1.032200033150967033e-01,-3.655649420237568059e-02
5.115048562110557917e-02,-7.177337032909737735e-02,-4.989911175772049345e-03,-2.146018793283312187e-02,-2.239198321002350278e-02,6.858401253083004634e-02,2.246131844889956430e-02,-4.601111033517196747e-02,-9.828785109248934504e-02,8.154363252544510887e-02
-1.058041651511371500e-01,1.084064404828277151e-01,-2.787380217254081805e-02,-5.717835660784964524e-02,6.567071094081158855e-02,-7.236043408573991642e-02,7.947348801694495424e-02,3.145706415651919330e-02,-4.601909264601300453e-02,-7.697273465014727034e-02
9.892263084421309971e-02,-1.024007514603236801e-02,-8.237399010516505138e-02,9.579134413612250265e-02,2.605127433296150485e-02,-3.979311046419586884e-02,-8.903803685201315543e-02,-2.090751370300229783e-02,-4.380733573007508652e-02,6.350927115782872834e-02
-8.117345192564183465e-02,7.624470531251822947e-02,9.090862989177997400e-02,4.160260499720822014e-02,8.815727806787054810e-02,-9.463134755500299256e-03,5.087927081349161162e-02,-1.702264318253725317e-02,7.517277467748414987e-02,1.806864968218513390e-02
8.961820812170315231e-02,1.173244855983205936e-01,4.796815099441392727e-02,4.037060044617091226e-02,2.286456772232223211e-02,-1.015071276894627950e-01,3.920498495482444001e-02,-3.448088010907192358e-02,1.170378609536495695e-01,1.582855819401846054e-02
-9.318679704306376266e-02,1.059890767903221009e-02,-4.701437976177900990e-02,1.082152058486398616e-01,6.850201351611714951e-02,9.619223676787003185e-02,-1.112967308992321158e-01,3.364898287500439622e-02,6.579985924336242964e-02,-1.190701118262060820e-01
-1.483583280983305497e-02,1.947073983537900288e-02,-2.609505794015955227e-02,1.147073371715603418e-01,-1.155293338752624160e-01,-5.005572736616843710e-02,-7.898025374366468565e-02,-4.239365686513622833e-02,-2.500648328561068390e-02,-5.959875749255076627e-02
-3.582750387298785921e-02,1.116215578758405769e-01,-2.090885182988976021e-02,7.854805502696776687e-02,-1.132282624566116613e-02,-9.405110942853081579e-02,1.038048504217048418e-02,-6.985409226605682198e-02,-3.791947817556706735e-03,-1.078895386252946426e-01
1.177804530318546372e-01,7.199072814080403893e-02,3.890066813233133969e-02,3.284845793390939184e-02,6.263289552001310989e-02,5.249629221709015137e-02,-5.747029473566227231e-02,-1.080043135840988294e-01,9.899829111443719798e-02,-1.177242102783573469e-01
-7.009226418003500214e-02,7.523144304922430026e-03,-1.113048449729171774e-02,-4.233508926616263990e-02,-5.695135271069531879e-02,-3.672514741757237910e-02,1.581781688055841628e-02,1.165232593224496960e-01,8.154952801679443697e-02,-1.056015903877316753e-01
8.565277256229419933e-02,-1.132604591219606854e-01,1.015803389512153765e-01,-2.921099943897743911e-02,-6.975551996462128757e-02,1.792735584952256933e-02,3.070507779295100770e-02,-6.786960499164464145e-02,1.053583618508209530e-01,8.889871265724824667e-03
-6.733681062314550436e-02,-2.541982097698475274e-02,1.059475282468327340e-01,1.022564847661144860e-01,-3.294649897715663800e-02,-2.999370881808843814e-02,-2.595396727798716940e-02,-5.729320135681975623e-02,4.316079646818735127e-02,8.951099971162518321e-02
